open,high,low,close,volume,trade_count,vwap,date
0.99974256,0.999829715,0.999447,0.999617205,0.0,0.0,0.0,2023-07-01 02:10:00+00:00
0.99977,0.99985709,0.99951465,0.99975,0.0,0.0,0.0,2023-07-01 02:15:00+00:00
0.999645865,0.999899935,0.999495,0.99973741,0.0,0.0,0.0,2023-07-01 02:20:00+00:00
0.99982215,0.99982215,0.99950423,0.9996687,0.0,0.0,0.0,2023-07-01 02:25:00+00:00
0.999855,0.999926325,0.999399025,0.9995301,0.0,0.0,0.0,2023-07-01 02:30:00+00:00
0.9997855,0.99998629,0.9994175,0.9998806,0.0,0.0,0.0,2023-07-01 02:35:00+00:00
0.999459065,0.99988,0.99943484,0.9995247,0.0,0.0,0.0,2023-07-01 02:40:00+00:00
0.99969851,1.00009564,0.99967385,0.99979729,0.0,0.0,0.0,2023-07-01 02:45:00+00:00
0.9999549,0.999978,0.999625,0.99995,0.0,0.0,0.0,2023-07-01 02:50:00+00:00
0.9998395,1.00001725,0.999546125,0.999546125,0.0,0.0,0.0,2023-07-01 02:55:00+00:00
0.99993445,0.99997398,0.999572375,0.999572375,0.0,0.0,0.0,2023-07-01 03:00:00+00:00
0.99959022,1.0000074,0.99959022,1.0000074,0.0,0.0,0.0,2023-07-01 03:05:00+00:00
0.999570445,1.000075125,0.9993693,0.999785,0.0,0.0,0.0,2023-07-01 03:10:00+00:00
0.999643,0.999776,0.99945,0.999534695,0.0,0.0,0.0,2023-07-01 03:15:00+00:00
0.999521245,0.999787255,0.999511,0.999511,0.0,0.0,0.0,2023-07-01 03:20:00+00:00
0.9997,0.999813775,0.99947116,0.99979623,0.0,0.0,0.0,2023-07-01 03:25:00+00:00
0.9997,0.999835,0.99953,0.999534855,0.0,0.0,0.0,2023-07-01 03:30:00+00:00
0.999855,0.999855,0.99952505,0.99978423,0.0,0.0,0.0,2023-07-01 03:35:00+00:00
0.99974325,0.999790055,0.999291,0.9995985,0.0,0.0,0.0,2023-07-01 03:40:00+00:00
0.999681,0.99982522,0.999471935,0.9996685,0.0,0.0,0.0,2023-07-01 03:45:00+00:00
0.99949,0.999738195,0.9994695,0.9994695,0.0,0.0,0.0,2023-07-01 03:50:00+00:00
0.9997,0.99990402,0.999453245,0.9995255,0.0,0.0,0.0,2023-07-01 03:55:00+00:00
0.999592235,1.000009575,0.9994425,0.999517415,0.0,0.0,0.0,2023-07-01 04:00:00+00:00
0.999421125,0.999950285,0.999421125,0.9996253,0.0,0.0,0.0,2023-07-01 04:05:00+00:00
0.9997855,0.999995,0.99956496,0.999846755,0.0,0.0,0.0,2023-07-01 04:10:00+00:00
0.9997771,1.00003,0.999430245,0.99965,0.0,0.0,0.0,2023-07-01 04:15:00+00:00
0.999610035,0.9999766,0.999419735,0.999812,0.0,0.0,0.0,2023-07-01 04:20:00+00:00
0.999615,0.999994,0.99943884,0.99981885,0.0,0.0,0.0,2023-07-01 04:25:00+00:00
0.999729385,0.999729385,0.999445,0.999705,0.0,0.0,0.0,2023-07-01 04:30:00+00:00
0.999485,0.9998211,0.9993555,0.99974184,0.0,0.0,0.0,2023-07-01 04:35:00+00:00
0.99959958,0.999695,0.999324955,0.99953,0.0,0.0,0.0,2023-07-01 04:40:00+00:00
0.99953305,0.99978355,0.99945,0.99978355,0.0,0.0,0.0,2023-07-01 04:45:00+00:00
0.99998235,0.99998235,0.999595745,0.999595745,0.0,0.0,0.0,2023-07-01 04:50:00+00:00
0.999567,0.999833865,0.99939833,0.9996077,0.0,0.0,0.0,2023-07-01 04:55:00+00:00
0.99960475,0.99986305,0.999459275,0.99965006,0.0,0.0,0.0,2023-07-01 05:00:00+00:00
0.999789875,0.999935,0.999705,0.999725,0.0,0.0,0.0,2023-07-01 05:05:00+00:00
0.999786165,0.9999017,0.999516955,0.999705,0.0,0.0,0.0,2023-07-01 05:10:00+00:00
0.999836855,0.99996682,0.9994924,0.99985735,0.0,0.0,0.0,2023-07-01 05:15:00+00:00
0.99991304,1.00009987,0.999538485,0.999622,0.0,0.0,0.0,2023-07-01 05:20:00+00:00
0.99990385,0.99990385,0.9996647,0.9996647,0.0,0.0,0.0,2023-07-01 05:25:00+00:00
0.99976182,1.000048975,0.999577,0.9997816,0.0,0.0,0.0,2023-07-01 05:30:00+00:00
0.999880125,0.99994488,0.99956488,0.99975957,0.0,0.0,0.0,2023-07-01 05:35:00+00:00
1.00005075,1.00005075,0.9994795,1.00002997,0.0,0.0,0.0,2023-07-01 05:40:00+00:00
1.000049625,1.000049625,0.99959,0.99988772,0.0,0.0,0.0,2023-07-01 05:45:00+00:00
0.9997155,0.999846285,0.999503015,0.999846285,0.0,0.0,0.0,2023-07-01 05:50:00+00:00
0.9995958,0.9999755,0.9995958,0.999935,0.0,0.0,0.0,2023-07-01 05:55:00+00:00
0.99968982,0.99999465,0.999429855,0.999945975,0.0,0.0,0.0,2023-07-01 06:00:00+00:00
0.99976314,0.99987025,0.999755515,0.999755515,0.0,0.0,0.0,2023-07-01 06:05:00+00:00
0.9997331,1.000058,0.999607,1.000058,0.0,0.0,0.0,2023-07-01 06:10:00+00:00
0.99966902,1.00002865,0.99966902,0.99975898,0.0,0.0,0.0,2023-07-01 06:15:00+00:00
0.999833805,0.99992875,0.99962945,0.9997495,0.0,0.0,0.0,2023-07-01 06:20:00+00:00
0.999721185,0.999921,0.999555,0.999921,0.0,0.0,0.0,2023-07-01 06:25:00+00:00
0.9998245,0.9998245,0.9996,0.99964775,0.0,0.0,0.0,2023-07-01 06:30:00+00:00
0.99972479,0.99995,0.99954307,0.999792,0.0,0.0,0.0,2023-07-01 06:35:00+00:00
0.999531435,0.99992715,0.9995,0.99961182,0.0,0.0,0.0,2023-07-01 06:40:00+00:00
0.999836165,0.99988345,0.999530115,0.999530115,0.0,0.0,0.0,2023-07-01 06:45:00+00:00
0.999697685,1.0001,0.999518015,0.999832005,0.0,0.0,0.0,2023-07-01 06:50:00+00:00
0.999655,0.99994023,0.999478,0.999478,0.0,0.0,0.0,2023-07-01 06:55:00+00:00
0.99945,1.000066,0.99945,0.9999337,0.0,0.0,0.0,2023-07-01 07:00:00+00:00
0.99978946,0.999955555,0.99974235,0.99984855,0.0,0.0,0.0,2023-07-01 07:05:00+00:00
0.99963,0.99987655,0.9995892,0.9995892,0.0,0.0,0.0,2023-07-01 07:10:00+00:00
0.9998636,0.99989278,0.9995953,0.999671,0.0,0.0,0.0,2023-07-01 07:15:00+00:00
0.99982804,0.99982804,0.99962422,0.99962422,0.0,0.0,0.0,2023-07-01 07:20:00+00:00
0.999707945,0.999938385,0.99956685,0.999689065,0.0,0.0,0.0,2023-07-01 07:25:00+00:00
0.99960115,0.9998945,0.999587,0.9997495,0.0,0.0,0.0,2023-07-01 07:30:00+00:00
0.9997155,0.99980603,0.99958394,0.99980603,0.0,0.0,0.0,2023-07-01 07:35:00+00:00
0.9996745,0.999788,0.999338,0.999718295,0.0,0.0,0.0,2023-07-01 07:40:00+00:00
0.999565495,0.999858005,0.999484095,0.999680335,0.0,0.0,0.0,2023-07-01 07:45:00+00:00
0.99979635,0.9999458,0.999665,0.99976589,0.0,0.0,0.0,2023-07-01 07:50:00+00:00
0.999784785,0.999831695,0.9994785,0.999578725,0.0,0.0,0.0,2023-07-01 07:55:00+00:00
0.9997386,1.000023,0.999666415,0.99985675,0.0,0.0,0.0,2023-07-01 08:00:00+00:00
0.9997276,1.00003,0.9995881,0.99987,0.0,0.0,0.0,2023-07-01 08:05:00+00:00
0.99986665,0.9998785,0.99964,0.999688295,0.0,0.0,0.0,2023-07-01 08:10:00+00:00
0.9994808,0.9997996,0.999468,0.9997996,0.0,0.0,0.0,2023-07-01 08:15:00+00:00
0.99964285,0.99996,0.999608165,0.999721745,0.0,0.0,0.0,2023-07-01 08:20:00+00:00
0.99990661,0.99990661,0.9995545,0.99980029,0.0,0.0,0.0,2023-07-01 08:25:00+00:00
0.9998625,0.99997091,0.9996645,0.999686,0.0,0.0,0.0,2023-07-01 08:30:00+00:00
0.9997475,0.9999151,0.99958191,0.99974825,0.0,0.0,0.0,2023-07-01 08:35:00+00:00
0.999743,0.9998921,0.999607625,0.9997145,0.0,0.0,0.0,2023-07-01 08:40:00+00:00
0.99979286,1.00001469,0.99962275,0.99962275,0.0,0.0,0.0,2023-07-01 08:45:00+00:00
0.9999,0.9999,0.999483965,0.99977237,0.0,0.0,0.0,2023-07-01 08:50:00+00:00
0.999611955,1.00001525,0.99953445,0.99953445,0.0,0.0,0.0,2023-07-01 08:55:00+00:00
0.9997784,0.9999535,0.999614955,0.999614955,0.0,0.0,0.0,2023-07-01 09:00:00+00:00
0.999625,0.99988051,0.999506195,0.999777,0.0,0.0,0.0,2023-07-01 09:05:00+00:00
0.999623345,0.99998,0.9995793,0.99989685,0.0,0.0,0.0,2023-07-01 09:10:00+00:00
0.9998228,0.9999135,0.999543,0.99984,0.0,0.0,0.0,2023-07-01 09:15:00+00:00
0.9996673,0.9999445,0.999435,0.999435,0.0,0.0,0.0,2023-07-01 09:20:00+00:00
0.99954365,0.999795,0.99954365,0.999720785,0.0,0.0,0.0,2023-07-01 09:25:00+00:00
0.9997121,0.9999,0.99954734,0.999852,0.0,0.0,0.0,2023-07-01 09:30:00+00:00
0.9998528,0.99996074,0.99964226,0.999906,0.0,0.0,0.0,2023-07-01 09:35:00+00:00
0.99964652,0.999909,0.999575,0.999575,0.0,0.0,0.0,2023-07-01 09:40:00+00:00
0.9997305,0.99988985,0.99954789,0.9997645,0.0,0.0,0.0,2023-07-01 09:45:00+00:00
0.999845,0.99990935,0.999627845,0.99983797,0.0,0.0,0.0,2023-07-01 09:50:00+00:00
0.9996845,0.9997925,0.999504255,0.9997925,0.0,0.0,0.0,2023-07-01 09:55:00+00:00
0.9997355,0.9998883,0.99957685,0.99958555,0.0,0.0,0.0,2023-07-01 10:00:00+00:00
0.999595,0.999943,0.99959045,0.999943,0.0,0.0,0.0,2023-07-01 10:05:00+00:00
0.9999438,0.99997829,0.9996,0.99965263,0.0,0.0,0.0,2023-07-01 10:10:00+00:00
0.999751125,1.0000015,0.999735,1.0000015,0.0,0.0,0.0,2023-07-01 10:15:00+00:00
0.99974055,0.999911745,0.999531825,0.999531825,0.0,0.0,0.0,2023-07-01 10:20:00+00:00
0.99981185,0.99985226,0.9995229,0.9995229,0.0,0.0,0.0,2023-07-01 10:25:00+00:00
0.999597,1.000061845,0.999597,0.999746255,0.0,0.0,0.0,2023-07-01 10:30:00+00:00
0.999917525,0.999988385,0.99957635,0.9998625,0.0,0.0,0.0,2023-07-01 10:35:00+00:00
0.99984339,0.999995,0.9994597,0.99955,0.0,0.0,0.0,2023-07-01 10:40:00+00:00
0.9997599,1.000077985,0.999495,0.99996,0.0,0.0,0.0,2023-07-01 10:45:00+00:00
0.999737035,0.99996895,0.9995365,0.9995365,0.0,0.0,0.0,2023-07-01 10:50:00+00:00
0.99971451,0.9999685,0.999605255,0.9997965,0.0,0.0,0.0,2023-07-01 10:55:00+00:00
0.99954,0.99993708,0.99954,0.999653795,0.0,0.0,0.0,2023-07-01 11:00:00+00:00
0.999741185,0.99987575,0.999529,0.999679295,0.0,0.0,0.0,2023-07-01 11:05:00+00:00
0.9996917,0.999951535,0.999588,0.999588,0.0,0.0,0.0,2023-07-01 11:10:00+00:00
0.999832735,1.000052325,0.9995697,1.000052325,0.0,0.0,0.0,2023-07-01 11:15:00+00:00
0.999909,1.00014005,0.999681365,0.99988,0.0,0.0,0.0,2023-07-01 11:20:00+00:00
0.9998371,0.9999095,0.999689575,0.9999095,0.0,0.0,0.0,2023-07-01 11:25:00+00:00
0.999899845,1.0000059,0.9996632,0.9996632,0.0,0.0,0.0,2023-07-01 11:30:00+00:00
0.99974815,0.999939245,0.9996515,0.99981,0.0,0.0,0.0,2023-07-01 11:35:00+00:00
0.999883245,1.00005413,0.999575,0.9996222,0.0,0.0,0.0,2023-07-01 11:40:00+00:00
0.9995983,1.0000755,0.9995983,0.999651945,0.0,0.0,0.0,2023-07-01 11:45:00+00:00
0.99968555,1.0000852,0.999635,0.99976539,0.0,0.0,0.0,2023-07-01 11:50:00+00:00
0.9999092,1.0001595,0.9996,0.9999445,0.0,0.0,0.0,2023-07-01 11:55:00+00:00
0.99987289,1.00003425,0.9997435,0.9998,0.0,0.0,0.0,2023-07-01 12:00:00+00:00
0.999617735,1.000079645,0.9995537,0.99996875,0.0,0.0,0.0,2023-07-01 12:05:00+00:00
0.999876,1.0001705,0.9997,1.000048,0.0,0.0,0.0,2023-07-01 12:10:00+00:00
1.00020935,1.00020935,0.999605025,0.9998525,0.0,0.0,0.0,2023-07-01 12:15:00+00:00
0.9999245,1.000122735,0.999694375,0.9999035,0.0,0.0,0.0,2023-07-01 12:20:00+00:00
1.0000295,1.00012565,0.9996456,0.999805355,0.0,0.0,0.0,2023-07-01 12:25:00+00:00
0.99994138,1.00002979,0.9998312,0.999968,0.0,0.0,0.0,2023-07-01 12:30:00+00:00
0.999965,0.999970305,0.999597,0.99988765,0.0,0.0,0.0,2023-07-01 12:35:00+00:00
0.999815,1.00006986,0.999714005,0.999813785,0.0,0.0,0.0,2023-07-01 12:40:00+00:00
0.99969075,1.000124985,0.999666295,0.99983275,0.0,0.0,0.0,2023-07-01 12:45:00+00:00
0.999763935,1.000113515,0.999692,1.000113515,0.0,0.0,0.0,2023-07-01 12:50:00+00:00
0.99995,1.00001045,0.999603545,0.9997585,0.0,0.0,0.0,2023-07-01 12:55:00+00:00
0.99971722,1.0000966,0.99960595,0.999695,0.0,0.0,0.0,2023-07-01 13:00:00+00:00
1.0000845,1.0000845,0.999635495,1.000041925,0.0,0.0,0.0,2023-07-01 13:05:00+00:00
1.00002594,1.00002594,0.99978645,0.99991684,0.0,0.0,0.0,2023-07-01 13:10:00+00:00
0.999858,1.00017,0.99970918,0.9999872,0.0,0.0,0.0,2023-07-01 13:15:00+00:00
0.99994,1.00010838,0.999758405,1.00010838,0.0,0.0,0.0,2023-07-01 13:20:00+00:00
0.999718915,1.00007215,0.999664,0.9998607,0.0,0.0,0.0,2023-07-01 13:25:00+00:00
0.999943035,1.000101805,0.999659,0.99987,0.0,0.0,0.0,2023-07-01 13:30:00+00:00
0.99977,0.99999,0.99971,0.99987934,0.0,0.0,0.0,2023-07-01 13:35:00+00:00
0.999984,1.0000611,0.999625595,0.9999593,0.0,0.0,0.0,2023-07-01 13:40:00+00:00
0.9998645,1.000120515,0.99961284,1.000120515,0.0,0.0,0.0,2023-07-01 13:45:00+00:00
0.999854,1.000059,0.999715655,0.99989529,0.0,0.0,0.0,2023-07-01 13:50:00+00:00
1.00004,1.000064115,0.999706,1.0000417,0.0,0.0,0.0,2023-07-01 13:55:00+00:00
1.0000877,1.000132,0.99967565,0.9999843,0.0,0.0,0.0,2023-07-01 14:00:00+00:00
0.999888245,1.0001435,0.9996946,1.0001428,0.0,0.0,0.0,2023-07-01 14:05:00+00:00
0.999706215,1.00008795,0.9996494,0.99987,0.0,0.0,0.0,2023-07-01 14:10:00+00:00
0.99997695,1.00001586,0.99966152,0.999941,0.0,0.0,0.0,2023-07-01 14:15:00+00:00
0.99975,1.000031955,0.99975,1.00000733,0.0,0.0,0.0,2023-07-01 14:20:00+00:00
0.9999295,1.00013769,0.999741,0.999925895,0.0,0.0,0.0,2023-07-01 14:25:00+00:00
0.99987528,1.000146,0.99974737,0.99985,0.0,0.0,0.0,2023-07-01 14:30:00+00:00
0.99994321,1.000173,0.9996555,0.999760825,0.0,0.0,0.0,2023-07-01 14:35:00+00:00
1.00000855,1.00003992,0.99957635,0.99957635,0.0,0.0,0.0,2023-07-01 14:40:00+00:00
0.999782,0.99996995,0.999575,0.9998523,0.0,0.0,0.0,2023-07-01 14:45:00+00:00
0.99998063,1.000078,0.99979409,0.999936325,0.0,0.0,0.0,2023-07-01 14:50:00+00:00
0.999850605,1.0000875,0.999640725,0.99986865,0.0,0.0,0.0,2023-07-01 14:55:00+00:00
0.99986085,1.0001,0.999664765,0.99974139,0.0,0.0,0.0,2023-07-01 15:00:00+00:00
0.999824,1.000108,0.999671885,0.99989722,0.0,0.0,0.0,2023-07-01 15:05:00+00:00
0.9999254,1.00004358,0.9998291,1.00004358,0.0,0.0,0.0,2023-07-01 15:10:00+00:00
0.99994077,1.000205,0.999749635,0.9999135,0.0,0.0,0.0,2023-07-01 15:15:00+00:00
0.9999,1.000034,0.99979,0.9998983,0.0,0.0,0.0,2023-07-01 15:20:00+00:00
0.99989221,1.00007565,0.9997395,0.99981345,0.0,0.0,0.0,2023-07-01 15:25:00+00:00
0.99999465,1.000077955,0.9997508,0.9997508,0.0,0.0,0.0,2023-07-01 15:30:00+00:00
0.99993826,1.000121725,0.99971875,1.000121725,0.0,0.0,0.0,2023-07-01 15:35:00+00:00
1.00009184,1.000149,0.99985416,0.99985416,0.0,0.0,0.0,2023-07-01 15:40:00+00:00
0.99996195,1.000143,0.99982225,1.00005484,0.0,0.0,0.0,2023-07-01 15:45:00+00:00
1.000042,1.000042,0.9997399,0.99992695,0.0,0.0,0.0,2023-07-01 15:50:00+00:00
0.999943,0.999943,0.9996,0.999905755,0.0,0.0,0.0,2023-07-01 15:55:00+00:00
1.00005,1.00014,0.99973,0.99973,0.0,0.0,0.0,2023-07-01 16:00:00+00:00
1.000037565,1.000037565,0.999794455,0.999794455,0.0,0.0,0.0,2023-07-01 16:05:00+00:00
0.999815,0.99996454,0.9996942,0.9998065,0.0,0.0,0.0,2023-07-01 16:10:00+00:00
0.99978121,1.00004315,0.9997555,0.9997555,0.0,0.0,0.0,2023-07-01 16:15:00+00:00
0.99973216,1.0000497,0.99968666,0.9998389,0.0,0.0,0.0,2023-07-01 16:20:00+00:00
0.99991885,0.999930925,0.9997,0.9997,0.0,0.0,0.0,2023-07-01 16:25:00+00:00
0.999903815,0.999970955,0.999821725,0.999821725,0.0,0.0,0.0,2023-07-01 16:30:00+00:00
0.999858695,0.9999272,0.99978215,0.99984725,0.0,0.0,0.0,2023-07-01 16:35:00+00:00
0.99986414,0.99993,0.9996819,0.9998395,0.0,0.0,0.0,2023-07-01 16:40:00+00:00
0.9997535,0.9999325,0.999684635,0.999705,0.0,0.0,0.0,2023-07-01 16:45:00+00:00
0.99984,1.000135,0.99971186,0.99989335,0.0,0.0,0.0,2023-07-01 16:50:00+00:00
1.0000015,1.0001241,0.999686885,0.9998705,0.0,0.0,0.0,2023-07-01 16:55:00+00:00
0.999981,0.999981,0.999740055,0.9999211,0.0,0.0,0.0,2023-07-01 17:00:00+00:00
1.000031,1.000054,0.99991,0.99991,0.0,0.0,0.0,2023-07-01 17:05:00+00:00
0.9997815,1.00021207,0.998019,0.99970787,0.904494915,1.0,0.998019,2023-07-01 17:10:00+00:00
0.99990355,1.000105,0.99975,0.9997624,0.0,0.0,0.0,2023-07-01 17:15:00+00:00
0.99993395,1.000075255,0.99981012,0.999988615,0.0,0.0,0.0,2023-07-01 17:20:00+00:00
0.99991951,1.00015176,0.99978015,0.999795,0.0,0.0,0.0,2023-07-01 17:25:00+00:00
0.999855,1.00019997,0.999827265,0.999937805,0.0,0.0,0.0,2023-07-01 17:30:00+00:00
1.0000059,1.0000059,0.9998,0.999934315,0.0,0.0,0.0,2023-07-01 17:35:00+00:00
1.00010983,1.00010983,0.99959485,0.99997,0.0,0.0,0.0,2023-07-01 17:40:00+00:00
0.9999481,1.00001897,0.9997495,0.9997495,0.0,0.0,0.0,2023-07-01 17:45:00+00:00
1.00015,1.00015,0.9997482,0.9998642,0.0,0.0,0.0,2023-07-01 17:50:00+00:00
1.00005,1.00005,0.9997291,0.9999,0.0,0.0,0.0,2023-07-01 17:55:00+00:00
0.999966695,1.00001025,0.999819855,0.999958,0.0,0.0,0.0,2023-07-01 18:00:00+00:00
0.9998542,1.00011353,0.9998542,0.999897,0.0,0.0,0.0,2023-07-01 18:05:00+00:00
1.00016045,1.00018925,0.999774875,0.999774875,0.0,0.0,0.0,2023-07-01 18:10:00+00:00
1.000041305,1.00016822,0.99980761,1.00000052,0.0,0.0,0.0,2023-07-01 18:15:00+00:00
0.9999955,0.999997555,0.9997602,0.999909415,0.0,0.0,0.0,2023-07-01 18:20:00+00:00
0.99996,1.0000129,0.999809255,0.9999175,0.0,0.0,0.0,2023-07-01 18:25:00+00:00
1.0001047,1.00012786,0.99986,0.99998915,0.0,0.0,0.0,2023-07-01 18:30:00+00:00
1.000148,1.000161,0.99985441,0.99985441,0.0,0.0,0.0,2023-07-01 18:35:00+00:00
0.99987,1.0002353,0.99978,1.00021706,0.0,0.0,0.0,2023-07-01 18:40:00+00:00
0.999929635,1.00020175,0.999711,1.00020175,0.0,0.0,0.0,2023-07-01 18:45:00+00:00
0.99979068,1.00006115,0.999684,0.999989905,0.0,0.0,0.0,2023-07-01 18:50:00+00:00
1.00003557,1.0001515,0.9998612,1.0001127,0.0,0.0,0.0,2023-07-01 18:55:00+00:00
0.9999525,1.00016225,0.999815,1.0000816,0.0,0.0,0.0,2023-07-01 19:00:00+00:00
0.9998475,1.000187005,0.99976055,1.0001635,0.0,0.0,0.0,2023-07-01 19:05:00+00:00
1.000145,1.000195,0.999767585,1.0000228,0.0,0.0,0.0,2023-07-01 19:10:00+00:00
1.000196,1.00024824,0.9998505,1.0000573,0.0,0.0,0.0,2023-07-01 19:15:00+00:00
0.999835055,1.000156,0.9997978,0.999925,0.0,0.0,0.0,2023-07-01 19:20:00+00:00
0.99984825,1.00009993,0.99984825,1.00002285,0.0,0.0,0.0,2023-07-01 19:25:00+00:00
0.999794245,1.000255,0.999788835,0.9998713,0.0,0.0,0.0,2023-07-01 19:30:00+00:00
0.99973952,1.00015,0.99973952,0.9998655,0.0,0.0,0.0,2023-07-01 19:35:00+00:00
0.999871765,0.9999895,0.9996775,0.9999895,0.0,0.0,0.0,2023-07-01 19:40:00+00:00
0.99996108,1.000184655,0.9997915,0.9997915,0.0,0.0,0.0,2023-07-01 19:45:00+00:00
0.999965795,1.0000335,0.99974,0.999893,0.0,0.0,0.0,2023-07-01 19:50:00+00:00
0.999942715,1.0001425,0.99987719,0.999959615,0.0,0.0,0.0,2023-07-01 19:55:00+00:00
0.99999353,1.0001339,0.99989,0.999932,0.0,0.0,0.0,2023-07-01 20:00:00+00:00
0.9998437,1.00012,0.9998437,1.0000015,0.0,0.0,0.0,2023-07-01 20:05:00+00:00
0.99989255,1.00004405,0.999754,0.999754,0.0,0.0,0.0,2023-07-01 20:10:00+00:00
1.000103,1.00021205,0.99979138,1.00021205,0.0,0.0,0.0,2023-07-01 20:15:00+00:00
0.99980887,1.00020422,0.99977025,0.999866875,0.0,0.0,0.0,2023-07-01 20:20:00+00:00
1.00013,1.00013,0.99985,0.99985,0.0,0.0,0.0,2023-07-01 20:25:00+00:00
1.000093,1.00022671,0.99968745,1.00022671,0.0,0.0,0.0,2023-07-01 20:30:00+00:00
0.999985,1.00001628,0.9997495,0.9998813,0.0,0.0,0.0,2023-07-01 20:35:00+00:00
0.9998871,1.00012858,0.99968115,1.00000395,0.0,0.0,0.0,2023-07-01 20:40:00+00:00
0.9998342,1.0002325,0.9998342,1.0001148,0.0,0.0,0.0,2023-07-01 20:45:00+00:00
0.99995,1.0002055,0.999705,0.999705,0.0,0.0,0.0,2023-07-01 20:50:00+00:00
1.0001855,1.0001855,0.99976849,0.99988525,0.0,0.0,0.0,2023-07-01 20:55:00+00:00
0.99983365,1.00005,0.99983365,1.00003,0.0,0.0,0.0,2023-07-01 21:00:00+00:00
0.9999968,1.00004,0.99981523,1.00000293,0.0,0.0,0.0,2023-07-01 21:05:00+00:00
1.00003649,1.0001337,0.99988645,0.9999331,0.0,0.0,0.0,2023-07-01 21:10:00+00:00
0.999823,1.0002215,0.999823,1.0002215,0.0,0.0,0.0,2023-07-01 21:15:00+00:00
0.99988134,1.000105995,0.99979405,0.99979405,0.0,0.0,0.0,2023-07-01 21:20:00+00:00
0.99985778,1.000124,0.99985778,1.000124,0.0,0.0,0.0,2023-07-01 21:25:00+00:00
1.00006415,1.00012562,0.99979074,0.99979074,0.0,0.0,0.0,2023-07-01 21:30:00+00:00
0.9997883,1.0001895,0.9997883,0.999851,0.0,0.0,0.0,2023-07-01 21:35:00+00:00
1.00005,1.000193245,0.999819,1.000102955,0.0,0.0,0.0,2023-07-01 21:40:00+00:00
0.9999565,1.0002036,0.999835,0.9999827,0.0,0.0,0.0,2023-07-01 21:45:00+00:00
1.00007794,1.00007794,0.99978225,0.99978225,0.0,0.0,0.0,2023-07-01 21:50:00+00:00
0.999817135,1.00018475,0.999817135,1.000135,0.0,0.0,0.0,2023-07-01 21:55:00+00:00
1.00000325,1.000145925,0.99985618,1.000145925,0.0,0.0,0.0,2023-07-01 22:00:00+00:00
1.00003825,1.0000754,0.9999136,0.99991495,0.0,0.0,0.0,2023-07-01 22:05:00+00:00
1.00004,1.00004,0.999625,0.9998509,0.0,0.0,0.0,2023-07-01 22:10:00+00:00
0.999790945,1.000083,0.99974,0.99994,0.0,0.0,0.0,2023-07-01 22:15:00+00:00
